Email,Age,Education,Marital-status,Gender,Income
,39,,Married-civ-spouse,Female,<=50k
,57,,Divorced,Female,<=50k
,57,,Never-married,Male,<=50k
,23,,Married-civ-spouse,Male,<=50k
,49,,Married-civ-spouse,Male,<=50k
,46,,Married-civ-spouse,Male,>50k
,41,,Never-married,Female,<=50k
,44,,Married-civ-spouse,Male,<=50k
,25,,Never-married,Female,<=50k
,34,,Married-civ-spouse,Male,>50k
,24,,Never-married,Male,<=50k
,32,,Never-married,Female,<=50k
,27,,Married-civ-spouse,Male,>50k
,67,,Married-civ-spouse,Male,<=50k
,36,,Married-civ-spouse,Male,<=50k
,40,,Divorced,Male,<=50k
,24,,Married-civ-spouse,Male,<=50k
,46,,Married-civ-spouse,Male,>50k
,44,,Divorced,Female,<=50k
,23,,Married-civ-spouse,Male,>50k
,46,,Never-married,Male,<=50k
,31,,Never-married,Male,<=50k
,21,,Married-civ-spouse,Male,<=50k
,61,,Married-civ-spouse,Male,>50k
,71,,Married-civ-spouse,Male,<=50k
,42,,Married-civ-spouse,Male,>50k
,21,,Never-married,Female,<=50k
,21,,Never-married,Male,<=50k
,28,,Divorced,Female,<=50k
,27,,Never-married,Female,<=50k
,32,,Never-married,Female,<=50k
,47,,Divorced,Male,<=50k
,22,,Never-married,Male,<=50k
,56,,Married-civ-spouse,Male,<=50k
,20,,Married-civ-spouse,Female,<=50k
,30,,Never-married,Female,<=50k
,22,,Never-married,Female,<=50k
,28,,Married-civ-spouse,Male,>50k
,50,,Married-civ-spouse,Male,>50k
,66,,Married-civ-spouse,Female,<=50k
,38,,Never-married,Male,<=50k
,62,,Married-civ-spouse,Male,<=50k
,36,,Divorced,Female,>50k
,47,,Married-civ-spouse,Male,<=50k
,25,,Never-married,Male,<=50k
,26,,Married-civ-spouse,Male,<=50k
,37,,Married-civ-spouse,Male,<=50k
,70,,Married-civ-spouse,Male,<=50k
,52,,Married-civ-spouse,Male,<=50k
,70,,Married-civ-spouse,Male,<=50k
,19,,Never-married,Male,<=50k
,23,,Never-married,Male,<=50k
,37,,Separated,Female,<=50k
,45,,Divorced,Female,<=50k
,29,,Married-civ-spouse,Male,>50k
,56,,Married-civ-spouse,Male,<=50k
,50,,Married-civ-spouse,Male,<=50k
,20,,Never-married,Male,<=50k
,26,,Never-married,Male,<=50k
,41,,Married-civ-spouse,Male,>50k
,21,,Never-married,Male,<=50k
,48,,Married-civ-spouse,Male,<=50k
,22,,Never-married,Male,<=50k
,37,,Married-civ-spouse,Male,<=50k
,47,,Married-civ-spouse,Male,>50k
,61,,Divorced,Male,<=50k
,47,,Married-civ-spouse,Male,>50k
,37,,Married-civ-spouse,Male,<=50k
,46,,Separated,Female,<=50k
,42,,Married-civ-spouse,Male,<=50k
,41,,Divorced,Female,<=50k
,33,,Married-civ-spouse,Male,<=50k
,24,,Never-married,Male,<=50k
,27,,Never-married,Male,<=50k
,40,,Married-civ-spouse,Male,<=50k
,56,,Married-civ-spouse,Male,<=50k
,35,,Married-civ-spouse,Male,<=50k
,24,,Never-married,Male,<=50k
,73,,Married-civ-spouse,Female,<=50k
,36,,Never-married,Male,<=50k
,31,,Married-civ-spouse,Male,>50k
,36,,Never-married,Male,<=50k
,37,,Married-civ-spouse,Male,>50k
,26,,Never-married,Female,<=50k
,20,,Never-married,Male,<=50k
,58,,Married-civ-spouse,Male,>50k
,45,,Married-civ-spouse,Male,>50k
,31,,Never-married,Female,<=50k
,44,,Married-civ-spouse,Male,>50k
,19,,Never-married,Female,<=50k
,54,,Married-civ-spouse,Male,>50k
,31,,Married-civ-spouse,Male,<=50k
,27,,Married-civ-spouse,Male,<=50k
,36,,Married-civ-spouse,Male,>50k
,47,,Divorced,Male,<=50k
,35,,Married-civ-spouse,Male,<=50k
,42,,Married-civ-spouse,Male,>50k
,45,,Divorced,Female,<=50k
,70,,Married-civ-spouse,Male,<=50k
,27,,Never-married,Female,<=50k
,36,,Married-civ-spouse,Male,>50k
,23,,Married-spouse-absent,Male,<=50k
,25,,Never-married,Male,<=50k
,45,,Married-civ-spouse,Male,>50k
,24,,Never-married,Male,<=50k
,90,,Married-civ-spouse,Male,>50k
,50,,Married-civ-spouse,Male,>50k
,37,,Married-civ-spouse,Male,>50k
,31,,Never-married,Female,<=50k
,17,,Never-married,Male,<=50k
,26,,Never-married,Male,<=50k
,41,,Married-civ-spouse,Male,<=50k
,50,,Married-civ-spouse,Male,>50k
,45,,Married-civ-spouse,Male,<=50k
,54,,Married-civ-spouse,Male,>50k
,54,,Married-civ-spouse,Male,<=50k
,38,,Never-married,Male,<=50k
,22,,Married-civ-spouse,Female,<=50k
,43,,Married-civ-spouse,Male,<=50k
,30,,Married-civ-spouse,Male,>50k
,42,,Separated,Male,<=50k
,48,,Married-civ-spouse,Male,>50k
,56,,Married-civ-spouse,Male,>50k
,21,,Never-married,Male,<=50k
,45,,Married-civ-spouse,Male,<=50k
,37,,Married-civ-spouse,Male,>50k
,38,,Married-civ-spouse,Male,<=50k
,34,,Married-civ-spouse,Male,<=50k
,29,,Divorced,Male,<=50k
,24,,Married-civ-spouse,Male,<=50k
,35,,Never-married,Male,<=50k
,39,,Married-civ-spouse,Male,<=50k
,73,,Married-civ-spouse,Male,<=50k
,57,,Never-married,Female,<=50k
,35,,Married-civ-spouse,Male,<=50k
,60,,Married-civ-spouse,Male,<=50k
,54,,Married-civ-spouse,Male,<=50k
,53,,Married-civ-spouse,Male,<=50k
,23,,Never-married,Female,<=50k
,57,,Married-civ-spouse,Male,>50k
,27,,Never-married,Female,<=50k
,25,,Never-married,Male,<=50k
,38,,Married-civ-spouse,Male,<=50k
,48,,Married-civ-spouse,Male,>50k
,24,,Never-married,Female,<=50k
,67,,Married-civ-spouse,Male,<=50k
,20,,Never-married,Male,<=50k
,38,,Married-civ-spouse,Male,>50k
,54,,Married-civ-spouse,Male,<=50k
,20,,Never-married,Male,<=50k
,57,,Separated,Male,<=50k
,34,,Never-married,Male,<=50k
,34,,Separated,Male,<=50k
,80,,Married-spouse-absent,Female,<=50k
,40,,Married-civ-spouse,Female,<=50k
,19,,Never-married,Male,<=50k
,35,,Married-civ-spouse,Male,<=50k
,21,,Never-married,Female,<=50k
,59,,Married-civ-spouse,Male,<=50k
,53,,Married-civ-spouse,Male,>50k
,41,,Married-civ-spouse,Female,>50k
,59,,Married-civ-spouse,Male,<=50k
,52,,Divorced,Male,<=50k
,48,,Married-civ-spouse,Male,<=50k
,24,,Never-married,Male,<=50k
,49,,Married-civ-spouse,Male,>50k
,19,,Never-married,Male,<=50k
,50,,Divorced,Female,<=50k
,39,,Married-civ-spouse,Male,>50k
,25,,Married-civ-spouse,Female,<=50k
,66,,Divorced,Female,<=50k
,30,,Never-married,Male,<=50k
,49,,Married-civ-spouse,Male,>50k
,40,,Married-civ-spouse,Male,<=50k
,38,,Married-civ-spouse,Male,<=50k
,25,,Married-civ-spouse,Male,<=50k
,51,,Divorced,Male,>50k
,23,,Never-married,Female,<=50k
,60,,Married-civ-spouse,Male,>50k
,44,,Divorced,Male,>50k
,53,,Divorced,Male,>50k
,66,,Married-civ-spouse,Male,>50k
,44,,Divorced,Male,<=50k
,38,,Married-civ-spouse,Male,>50k
,30,,Married-civ-spouse,Male,>50k
,36,,Never-married,Male,<=50k
,38,,Married-civ-spouse,Male,>50k
,31,,Never-married,Female,<=50k
,26,,Never-married,Female,<=50k
,23,,Never-married,Male,<=50k
,58,,Married-civ-spouse,Female,<=50k
,44,,Married-civ-spouse,Male,<=50k
,59,,Married-civ-spouse,Male,>50k
,36,,Married-civ-spouse,Male,<=50k
,42,,Divorced,Female,>50k
,17,,Never-married,Female,<=50k
,59,,Widowed,Female,<=50k
,22,,Never-married,Male,<=50k
,40,,Married-civ-spouse,Male,<=50k
,36,,Never-married,Male,<=50k
,49,,Married-civ-spouse,Female,>50k
,38,,Separated,Male,<=50k
,48,,Married-civ-spouse,Male,<=50k
,33,,Married-civ-spouse,Male,<=50k
,34,,Widowed,Female,<=50k
,58,,Widowed,Male,<=50k
,52,,Divorced,Male,<=50k
,45,,Married-civ-spouse,Male,>50k
,37,,Separated,Male,<=50k
,48,,Married-civ-spouse,Male,<=50k
,40,,Married-civ-spouse,Male,>50k
,29,,Married-civ-spouse,Male,<=50k
,33,,Married-civ-spouse,Male,<=50k
,48,,Married-civ-spouse,Male,<=50k
,36,,Married-civ-spouse,Female,<=50k
,31,,Divorced,Female,<=50k
,41,,Married-civ-spouse,Male,<=50k
,29,,Never-married,Male,<=50k
,20,,Never-married,Male,<=50k
,53,,Married-civ-spouse,Male,>50k
,37,,Divorced,Female,<=50k
,28,,Married-civ-spouse,Female,<=50k
,27,,Never-married,Female,<=50k
,23,,Never-married,Female,<=50k
,25,,Married-civ-spouse,Male,>50k
,63,,Married-civ-spouse,Male,<=50k
,65,,Married-civ-spouse,Male,<=50k
,77,,Widowed,Female,<=50k
,32,,Divorced,Male,<=50k
,40,,Married-civ-spouse,Male,>50k
,67,,Widowed,Female,<=50k
,24,,Never-married,Female,<=50k
,53,,Married-civ-spouse,Male,>50k
,37,,Divorced,Male,>50k
,44,,Separated,Female,<=50k
,17,,Never-married,Female,<=50k
,47,,Married-civ-spouse,Male,>50k
,62,,Married-civ-spouse,Male,<=50k
,39,,Divorced,Male,<=50k
,32,,Divorced,Female,<=50k
,25,,Married-civ-spouse,Female,>50k
,30,,Married-civ-spouse,Male,>50k
,47,,Married-civ-spouse,Male,>50k
,40,,Divorced,Male,<=50k
,38,,Married-civ-spouse,Male,<=50k
,41,,Married-civ-spouse,Male,>50k
,21,,Never-married,Male,<=50k
,32,,Married-civ-spouse,Male,>50k
,54,,Never-married,Male,<=50k
,31,,Never-married,Male,<=50k
,42,,Divorced,Male,<=50k
,23,,Never-married,Male,<=50k
,18,,Never-married,Female,<=50k
,37,,Never-married,Male,<=50k
,53,,Divorced,Female,<=50k
,50,,Married-civ-spouse,Male,<=50k
,64,,Widowed,Female,>50k
,55,,Married-civ-spouse,Male,<=50k
,63,,Married-civ-spouse,Male,>50k
,53,,Divorced,Female,<=50k
,18,,Never-married,Male,<=50k
,33,,Married-civ-spouse,Male,<=50k
,62,,Widowed,Female,<=50k
,56,,Married-civ-spouse,Male,>50k
,58,,Married-civ-spouse,Male,>50k
,33,,Separated,Female,<=50k
,58,,Married-civ-spouse,Male,<=50k
,44,,Married-civ-spouse,Male,>50k
,81,,Widowed,Female,<=50k
,28,,Never-married,Male,<=50k
,28,,Never-married,Male,<=50k
,43,,Married-civ-spouse,Male,>50k
,51,,Married-civ-spouse,Female,<=50k
,23,,Never-married,Male,<=50k
,48,,Separated,Female,<=50k
,45,,Married-civ-spouse,Male,>50k
,48,,Married-civ-spouse,Male,<=50k
,37,,Divorced,Female,<=50k
,34,,Married-civ-spouse,Male,>50k
,63,,Married-civ-spouse,Male,>50k
,38,,Married-civ-spouse,Male,<=50k
,29,,Never-married,Male,<=50k
,33,,Married-civ-spouse,Male,<=50k
,47,,Separated,Female,<=50k
,30,,Divorced,Male,<=50k
,35,,Married-civ-spouse,Male,<=50k
,54,,Married-civ-spouse,Male,>50k
,26,,Never-married,Male,<=50k
,39,,Never-married,Male,<=50k
,34,,Separated,Female,<=50k
,55,,Married-civ-spouse,Male,<=50k
,33,,Married-civ-spouse,Male,>50k
,17,,Never-married,Male,<=50k
,27,,Never-married,Female,<=50k
,53,,Married-civ-spouse,Male,>50k
,43,,Never-married,Female,<=50k
,22,,Never-married,Male,<=50k
,52,,Divorced,Female,<=50k
,60,,Married-civ-spouse,Male,<=50k
,55,,Married-civ-spouse,Male,>50k
,39,,Married-civ-spouse,Male,>50k
,29,,Married-civ-spouse,Male,>50k
,41,,Married-civ-spouse,Male,>50k
,61,,Widowed,Female,<=50k
,71,,Married-civ-spouse,Male,<=50k
,20,,Never-married,Male,<=50k
,33,,Never-married,Female,<=50k
,52,,Married-civ-spouse,Male,>50k
,40,,Married-civ-spouse,Male,>50k
,31,,Married-civ-spouse,Male,<=50k
,42,,Married-civ-spouse,Male,>50k
,63,,Married-civ-spouse,Male,<=50k
,53,,Married-civ-spouse,Male,<=50k
,34,,Married-civ-spouse,Male,>50k
,48,,Separated,Male,<=50k
,49,,Divorced,Female,<=50k
,28,,Never-married,Female,<=50k
,44,,Married-civ-spouse,Male,>50k
,27,,Married-civ-spouse,Male,>50k
,49,,Married-spouse-absent,Female,<=50k
,34,,Never-married,Female,<=50k
,27,,Never-married,Male,<=50k
,38,,Married-civ-spouse,Male,<=50k
,24,,Never-married,Male,<=50k
,29,,Never-married,Male,<=50k
,39,,Divorced,Female,<=50k
,50,,Married-civ-spouse,Male,>50k
,42,,Married-civ-spouse,Male,>50k
,44,,Never-married,Female,<=50k
,58,,Divorced,Male,<=50k
,25,,Never-married,Female,<=50k
,23,,Never-married,Female,<=50k
,20,,Never-married,Male,<=50k
,46,,Married-civ-spouse,Male,<=50k
,21,,Never-married,Female,<=50k
,63,,Separated,Female,<=50k
,38,,Married-civ-spouse,Male,>50k
,27,,Married-civ-spouse,Male,<=50k
,41,,Married-civ-spouse,Female,>50k
,43,,Married-civ-spouse,Male,>50k
,39,,Divorced,Male,<=50k
,56,,Married-civ-spouse,Male,>50k
,44,,Married-civ-spouse,Male,<=50k
,24,,Never-married,Male,<=50k
,49,,Divorced,Female,<=50k
,38,,Married-civ-spouse,Male,<=50k
,36,,Divorced,Male,<=50k
,50,,Divorced,Female,<=50k
,46,,Never-married,Female,<=50k
,41,,Separated,Female,<=50k
,46,,Married-civ-spouse,Male,<=50k
,44,,Married-civ-spouse,Male,>50k
,35,,Divorced,Male,<=50k
,44,,Divorced,Female,<=50k
,51,,Married-civ-spouse,Male,<=50k
,74,,Widowed,Female,<=50k
,32,,Never-married,Female,<=50k
,22,,Never-married,Female,<=50k
,47,,Divorced,Female,<=50k
,32,,Never-married,Male,<=50k
,64,,Widowed,Female,<=50k
,44,,Divorced,Female,>50k
,59,,Widowed,Male,>50k
,34,,Married-civ-spouse,Female,<=50k
,54,,Divorced,Male,>50k
,33,,Divorced,Female,<=50k
,44,,Married-civ-spouse,Female,<=50k
,31,,Married-civ-spouse,Male,>50k
,30,,Married-civ-spouse,Male,<=50k
,18,,Never-married,Male,<=50k
,56,,Married-civ-spouse,Male,>50k
,24,,Never-married,Female,<=50k
,23,,Never-married,Male,<=50k
,51,,Divorced,Male,<=50k
,24,,Never-married,Male,<=50k
,39,,Never-married,Male,<=50k
,49,,Married-civ-spouse,Male,<=50k
,42,,Never-married,Male,<=50k
,51,,Separated,Male,>50k
,20,,Never-married,Female,<=50k
,49,,Never-married,Female,<=50k
,31,,Married-civ-spouse,Male,>50k
,41,,Never-married,Male,<=50k
,35,,Married-civ-spouse,Male,>50k
,35,,Married-civ-spouse,Male,>50k
,46,,Divorced,Female,<=50k
,35,,Divorced,Female,<=50k
,21,,Never-married,Male,<=50k
,45,,Divorced,Male,<=50k
,37,,Married-civ-spouse,Male,>50k
,45,,Divorced,Female,<=50k
,18,,Never-married,Male,<=50k
,53,,Married-civ-spouse,Male,>50k
,24,,Never-married,Female,<=50k
,35,,Married-civ-spouse,Male,<=50k
,28,,Married-civ-spouse,Male,<=50k
,50,,Married-civ-spouse,Male,>50k
,38,,Divorced,Female,<=50k
,34,,Divorced,Male,<=50k
,53,,Married-civ-spouse,Male,>50k
,46,,Married-civ-spouse,Male,>50k
,50,,Divorced,Male,<=50k
,45,,Separated,Female,<=50k
,29,,Never-married,Male,<=50k
,41,,Married-civ-spouse,Male,>50k
,43,,Married-civ-spouse,Male,>50k
,29,,Married-civ-spouse,Male,<=50k
,53,,Married-civ-spouse,Male,>50k
,24,,Never-married,Female,<=50k
,35,,Married-civ-spouse,Male,<=50k
,25,,Never-married,Male,<=50k
,43,,Married-civ-spouse,Male,<=50k
,38,,Married-spouse-absent,Male,<=50k
,64,,Separated,Female,<=50k
,37,,Never-married,Male,>50k
,48,,Married-civ-spouse,Male,>50k
,27,,Married-civ-spouse,Male,>50k
,45,,Married-civ-spouse,Male,<=50k
,41,,Widowed,Female,>50k
,42,,Divorced,Female,<=50k
,29,,Never-married,Female,<=50k
,29,,Married-spouse-absent,Male,<=50k
,71,,Married-civ-spouse,Male,<=50k
,29,,Separated,Female,<=50k
,23,,Never-married,Male,<=50k
,28,,Never-married,Male,<=50k
,55,,Married-civ-spouse,Male,>50k
,47,,Married-civ-spouse,Female,<=50k
,33,,Separated,Female,<=50k
,35,,Married-civ-spouse,Male,<=50k
,42,,Married-civ-spouse,Female,>50k
,33,,Married-spouse-absent,Male,<=50k
,30,,Never-married,Male,<=50k
,37,,Married-civ-spouse,Male,<=50k
,46,,Married-civ-spouse,Male,<=50k
,42,,Married-civ-spouse,Male,>50k
,28,,Never-married,Male,<=50k
,36,,Married-civ-spouse,Male,>50k
,39,,Never-married,Female,<=50k
,27,,Never-married,Male,<=50k
,57,,Married-civ-spouse,Female,>50k
,50,,Divorced,Female,<=50k
,63,,Married-civ-spouse,Male,>50k
,44,,Divorced,Male,<=50k
,38,,Married-civ-spouse,Male,>50k
,30,,Never-married,Male,<=50k
,20,,Never-married,Female,<=50k
,44,,Married-civ-spouse,Male,>50k
,24,,Never-married,Male,<=50k
,26,,Never-married,Male,<=50k
,42,,Married-civ-spouse,Male,<=50k
,54,,Married-civ-spouse,Male,>50k
,45,,Divorced,Female,<=50k
,37,,Married-civ-spouse,Male,<=50k
,30,,Never-married,Male,<=50k
,36,,Married-civ-spouse,Male,>50k
,19,,Never-married,Female,<=50k
,22,,Never-married,Female,<=50k
,65,,Widowed,Female,<=50k
,36,,Married-civ-spouse,Male,<=50k
,22,,Never-married,Female,<=50k
,28,,Married-civ-spouse,Male,<=50k
,30,,Married-civ-spouse,Male,>50k
,47,,Married-civ-spouse,Male,>50k
,29,,Never-married,Female,<=50k
,36,,Married-civ-spouse,Male,<=50k
,30,,Divorced,Female,<=50k
,52,,Married-civ-spouse,Female,>50k
,62,,Divorced,Female,<=50k
,42,,Married-civ-spouse,Male,>50k
,33,,Married-civ-spouse,Male,<=50k
,17,,Never-married,Female,<=50k
,54,,Never-married,Female,<=50k
,41,,Never-married,Male,<=50k
,45,,Divorced,Female,<=50k
,37,,Never-married,Female,<=50k
,21,,Never-married,Female,<=50k
,29,,Divorced,Female,<=50k
,18,,Never-married,Male,<=50k
,62,,Married-civ-spouse,Male,<=50k
,19,,Never-married,Female,<=50k
,62,,Widowed,Female,<=50k
,58,,Divorced,Female,<=50k
,34,,Married-civ-spouse,Male,<=50k
,62,,Never-married,Male,<=50k
,23,,Married-civ-spouse,Male,<=50k
,37,,Married-spouse-absent,Male,>50k
,42,,Never-married,Male,<=50k
,21,,Never-married,Male,<=50k
,41,,Divorced,Female,<=50k
,27,,Never-married,Male,<=50k
,37,,Married-civ-spouse,Male,<=50k
,40,,Married-civ-spouse,Male,>50k
,62,,Married-civ-spouse,Male,<=50k
,29,,Never-married,Female,<=50k
,33,,Married-civ-spouse,Male,>50k
,53,,Divorced,Female,<=50k
,64,,Divorced,Female,<=50k
,60,,Married-civ-spouse,Male,>50k
,47,,Never-married,Male,<=50k
,45,,Married-civ-spouse,Male,<=50k
,33,,Married-civ-spouse,Male,<=50k
,29,,Married-civ-spouse,Male,>50k
,57,,Married-civ-spouse,Male,>50k
,19,,Never-married,Male,<=50k
,63,,Married-civ-spouse,Male,<=50k
,42,,Divorced,Female,<=50k
,38,,Married-civ-spouse,Male,>50k
,34,,Never-married,Male,<=50k
,35,,Married-civ-spouse,Male,<=50k
,38,,Married-civ-spouse,Female,>50k
,52,,Married-civ-spouse,Male,<=50k
,32,,Married-civ-spouse,Male,<=50k
,67,,Divorced,Male,>50k
,26,,Never-married,Female,<=50k
,58,,Married-civ-spouse,Male,>50k
,48,,Married-civ-spouse,Male,>50k
,25,,Never-married,Male,<=50k
,25,,Never-married,Male,<=50k
,25,,Never-married,Male,<=50k
,18,,Never-married,Male,<=50k
,36,,Married-civ-spouse,Male,<=50k
,45,,Married-civ-spouse,Male,<=50k
,34,,Never-married,Male,<=50k
,68,,Married-civ-spouse,Male,>50k
,37,,Never-married,Male,<=50k
,21,,Never-married,Male,<=50k
,49,,Married-civ-spouse,Male,<=50k
,39,,Never-married,Female,<=50k
,41,,Married-civ-spouse,Female,>50k
,35,,Married-civ-spouse,Male,>50k
,29,,Married-civ-spouse,Male,<=50k
,54,,Married-civ-spouse,Male,>50k
,18,,Never-married,Male,<=50k
,30,,Married-civ-spouse,Male,>50k
,23,,Never-married,Female,<=50k
,36,,Married-civ-spouse,Male,<=50k
,34,,Married-civ-spouse,Male,<=50k
,39,,Married-civ-spouse,Male,<=50k
,26,,Never-married,Male,<=50k
,78,,Married-civ-spouse,Male,<=50k
,28,,Never-married,Female,<=50k
,51,,Married-civ-spouse,Female,<=50k
,33,,Married-civ-spouse,Male,>50k
,34,,Married-civ-spouse,Male,>50k
,33,,Married-civ-spouse,Male,>50k
,28,,Married-civ-spouse,Male,>50k
,55,,Married-civ-spouse,Male,<=50k
,30,,Never-married,Male,<=50k
,45,,Married-spouse-absent,Male,<=50k
,46,,Married-civ-spouse,Male,>50k
,17,,Never-married,Female,<=50k
,40,,Married-civ-spouse,Male,<=50k
,44,,Divorced,Female,>50k
,56,,Married-civ-spouse,Male,<=50k
,69,,Married-civ-spouse,Male,>50k
,41,,Married-civ-spouse,Male,<=50k
,47,,Divorced,Male,<=50k
,33,,Married-civ-spouse,Male,<=50k
,25,,Never-married,Male,<=50k
,42,,Widowed,Female,<=50k
,24,,Never-married,Female,<=50k
,48,,Widowed,Female,<=50k
,82,,Widowed,Female,<=50k
,36,,Married-civ-spouse,Male,>50k
,34,,Never-married,Female,>50k
,28,,Married-civ-spouse,Male,<=50k
,65,,Married-civ-spouse,Male,>50k
,66,,Married-civ-spouse,Male,<=50k
,40,,Never-married,Male,<=50k
,37,,Married-civ-spouse,Male,<=50k
,34,,Married-civ-spouse,Male,<=50k
,41,,Widowed,Female,<=50k
,43,,Married-civ-spouse,Female,>50k
,20,,Never-married,Male,<=50k
,59,,Married-civ-spouse,Female,<=50k
,48,,Married-civ-spouse,Male,>50k
,45,,Married-civ-spouse,Male,>50k
,28,,Married-civ-spouse,Male,<=50k
,43,,Separated,Female,<=50k
,18,,Never-married,Female,<=50k
,55,,Married-civ-spouse,Male,<=50k
,21,,Never-married,Male,<=50k
,47,,Married-civ-spouse,Male,<=50k
,45,,Never-married,Female,<=50k
,61,,Divorced,Female,<=50k
,23,,Never-married,Male,<=50k
,44,,Separated,Female,<=50k
,45,,Married-civ-spouse,Female,>50k
,35,,Never-married,Female,<=50k
,49,,Married-civ-spouse,Male,>50k
,40,,Married-civ-spouse,Male,>50k
,28,,Never-married,Male,<=50k
,33,,Never-married,Female,<=50k
,31,,Never-married,Male,<=50k
,38,,Never-married,Male,<=50k
,62,,Divorced,Female,<=50k
,40,,Never-married,Male,<=50k
,61,,Divorced,Female,<=50k
,42,,Married-civ-spouse,Female,>50k
,32,,Married-civ-spouse,Male,<=50k
,52,,Divorced,Male,<=50k
,34,,Married-civ-spouse,Male,<=50k
,37,,Never-married,Female,>50k
,30,,Never-married,Male,>50k
,27,,Married-civ-spouse,Male,<=50k
,25,,Never-married,Female,<=50k
,32,,Married-civ-spouse,Male,<=50k
,47,,Divorced,Female,>50k
,43,,Never-married,Male,>50k
,50,,Married-civ-spouse,Male,>50k
,42,,Separated,Female,>50k
,31,,Never-married,Male,<=50k
,43,,Married-civ-spouse,Male,<=50k
,37,,Never-married,Female,<=50k
,58,,Divorced,Male,<=50k
,32,,Divorced,Female,<=50k
,35,,Never-married,Female,>50k
,40,,Married-civ-spouse,Male,<=50k
,39,,Married-civ-spouse,Male,<=50k
,51,,Married-civ-spouse,Male,>50k
,42,,Married-civ-spouse,Male,>50k
,27,,Divorced,Female,<=50k
,69,,Widowed,Female,<=50k
,74,,Widowed,Female,<=50k
,36,,Married-civ-spouse,Male,>50k
,48,,Married-civ-spouse,Male,<=50k
,38,,Married-civ-spouse,Male,<=50k
,68,,Married-civ-spouse,Male,<=50k
,40,,Never-married,Female,<=50k
,23,,Married-civ-spouse,Male,<=50k
,48,,Divorced,Male,<=50k
,47,,Married-civ-spouse,Male,<=50k
,55,,Widowed,Male,<=50k
,22,,Never-married,Female,<=50k
,49,,Married-civ-spouse,Male,<=50k
,51,,Widowed,Female,<=50k
,42,,Married-civ-spouse,Male,>50k
,31,,Married-civ-spouse,Male,>50k
,67,,Married-civ-spouse,Male,<=50k
,59,,Married-civ-spouse,Male,<=50k
,66,,Widowed,Female,<=50k
,28,,Never-married,Male,>50k
,33,,Married-civ-spouse,Male,<=50k
,44,,Never-married,Male,<=50k
,39,,Married-civ-spouse,Male,>50k
,39,,Married-civ-spouse,Male,<=50k
,46,,Divorced,Female,>50k
,19,,Never-married,Male,<=50k
,44,,Married-civ-spouse,Male,<=50k
,24,,Never-married,Male,<=50k
,48,,Never-married,Female,<=50k
,27,,Married-civ-spouse,Male,<=50k
,44,,Divorced,Male,<=50k
,30,,Never-married,Female,<=50k
,32,,Married-civ-spouse,Male,>50k
,49,,Married-civ-spouse,Male,>50k
,37,,Married-civ-spouse,Male,<=50k
,24,,Never-married,Female,>50k
,19,,Never-married,Female,<=50k
,20,,Never-married,Female,<=50k
,25,,Never-married,Male,<=50k
,29,,Divorced,Male,<=50k
,43,,Married-civ-spouse,Male,>50k
,35,,Married-civ-spouse,Male,<=50k
,47,,Married-civ-spouse,Male,>50k
,53,,Married-civ-spouse,Male,<=50k
,27,,Married-civ-spouse,Male,>50k
,32,,Never-married,Female,<=50k
,36,,Married-civ-spouse,Male,<=50k
,55,,Married-civ-spouse,Male,<=50k
,41,,Married-civ-spouse,Male,<=50k
,49,,Divorced,Male,>50k
,36,,Married-civ-spouse,Male,<=50k
,62,,Married-civ-spouse,Male,<=50k
,44,,Married-civ-spouse,Male,<=50k
,69,,Married-civ-spouse,Male,<=50k
,22,,Never-married,Female,<=50k
,36,,Married-civ-spouse,Male,<=50k
,58,,Married-civ-spouse,Male,<=50k
